[SYS] 2024/10/20 - 00:37:27 | One API v0.6.6 started 
[SYS] 2024/10/20 - 00:39:47 | batch update finished 
[SYS] 2024/10/20 - 00:39:57 | batch update started 
[SYS] 2024/10/20 - 00:39:57 | batch update finished 
[SYS] 2024/10/20 - 00:40:07 | batch update started 
[SYS] 2024/10/20 - 00:40:07 | batch update finished 
[SYS] 2024/10/20 - 00:40:17 | batch update started 
[SYS] 2024/10/20 - 00:40:17 | batch update finished 
[SYS] 2024/10/20 - 00:40:27 | batch update started 
[SYS] 2024/10/20 - 00:40:27 | batch update finished 
[SYS] 2024/10/20 - 00:40:37 | batch update started 
[SYS] 2024/10/20 - 00:40:37 | batch update finished 
[SYS] 2024/10/20 - 00:40:47 | batch update started 
[SYS] 2024/10/20 - 00:40:47 | batch update finished 
[SYS] 2024/10/20 - 00:40:57 | batch update started 
[SYS] 2024/10/20 - 00:40:57 | batch update finished 
[SYS] 2024/10/20 - 00:41:07 | batch update started 
[SYS] 2024/10/20 - 00:41:07 | batch update finished 
[SYS] 2024/10/20 - 00:41:17 | batch update started 
[SYS] 2024/10/20 - 00:41:17 | batch update finished 
[SYS] 2024/10/20 - 00:41:27 | batch update started 
[SYS] 2024/10/20 - 00:41:27 | batch update finished 
[SYS] 2024/10/20 - 00:41:37 | batch update started 
[SYS] 2024/10/20 - 00:41:37 | batch update finished 
[SYS] 2024/10/20 - 00:41:47 | batch update started 
[SYS] 2024/10/20 - 00:41:47 | batch update finished 
[SYS] 2024/10/20 - 00:41:57 | batch update started 
[SYS] 2024/10/20 - 00:41:57 | batch update finished 
[SYS] 2024/10/20 - 00:42:07 | batch update started 
[SYS] 2024/10/20 - 00:42:07 | batch update finished 
[SYS] 2024/10/20 - 00:42:17 | batch update started 
[SYS] 2024/10/20 - 00:42:17 | batch update finished 
[SYS] 2024/10/20 - 00:42:27 | batch update started 
[SYS] 2024/10/20 - 00:42:27 | batch update finished 
[SYS] 2024/10/20 - 00:42:37 | batch update started 
[SYS] 2024/10/20 - 00:42:37 | batch update finished 
[SYS] 2024/10/20 - 00:42:47 | batch update started 
[SYS] 2024/10/20 - 00:42:47 | batch update finished 
[SYS] 2024/10/20 - 00:42:57 | batch update started 
[SYS] 2024/10/20 - 00:42:57 | batch update finished 
[SYS] 2024/10/20 - 00:43:07 | batch update started 
[SYS] 2024/10/20 - 00:43:07 | batch update finished 
[SYS] 2024/10/20 - 00:43:17 | batch update started 
[SYS] 2024/10/20 - 00:43:17 | batch update finished 
[SYS] 2024/10/20 - 00:43:27 | batch update started 
[SYS] 2024/10/20 - 00:43:27 | batch update finished 
[SYS] 2024/10/20 - 00:43:37 | batch update started 
[SYS] 2024/10/20 - 00:43:37 | batch update finished 
[SYS] 2024/10/20 - 00:43:47 | batch update started 
[SYS] 2024/10/20 - 00:43:47 | batch update finished 
[SYS] 2024/10/20 - 00:43:57 | batch update started 
[SYS] 2024/10/20 - 00:43:57 | batch update finished 
[SYS] 2024/10/20 - 00:44:07 | batch update started 
[SYS] 2024/10/20 - 00:44:07 | batch update finished 
[SYS] 2024/10/20 - 00:44:17 | batch update started 
[SYS] 2024/10/20 - 00:44:17 | batch update finished 
[SYS] 2024/10/20 - 00:44:27 | batch update started 
[SYS] 2024/10/20 - 00:44:27 | batch update finished 
[SYS] 2024/10/20 - 00:44:37 | batch update started 
[SYS] 2024/10/20 - 00:44:37 | batch update finished 
[SYS] 2024/10/20 - 00:44:47 | batch update started 
[SYS] 2024/10/20 - 00:44:47 | batch update finished 
[SYS] 2024/10/20 - 00:44:57 | batch update started 
[SYS] 2024/10/20 - 00:44:57 | batch update finished 
[SYS] 2024/10/20 - 00:45:07 | batch update started 
[SYS] 2024/10/20 - 00:45:07 | batch update finished 
[SYS] 2024/10/20 - 00:45:17 | batch update started 
[SYS] 2024/10/20 - 00:45:17 | batch update finished 
[SYS] 2024/10/20 - 00:45:27 | batch update started 
[SYS] 2024/10/20 - 00:45:27 | batch update finished 
[SYS] 2024/10/20 - 00:45:37 | batch update started 
[SYS] 2024/10/20 - 00:45:37 | batch update finished 
[SYS] 2024/10/20 - 00:45:47 | batch update started 
[SYS] 2024/10/20 - 00:45:47 | batch update finished 
[SYS] 2024/10/20 - 00:45:57 | batch update started 
[SYS] 2024/10/20 - 00:45:57 | batch update finished 
[SYS] 2024/10/20 - 00:46:07 | batch update started 
[SYS] 2024/10/20 - 00:46:07 | batch update finished 
[SYS] 2024/10/20 - 00:46:17 | batch update started 
[SYS] 2024/10/20 - 00:46:17 | batch update finished 
[SYS] 2024/10/20 - 00:46:27 | batch update started 
[SYS] 2024/10/20 - 00:46:27 | batch update finished 
[SYS] 2024/10/20 - 00:46:38 | batch update started 
[SYS] 2024/10/20 - 00:46:38 | batch update finished 
[SYS] 2024/10/20 - 00:46:48 | batch update started 
[SYS] 2024/10/20 - 00:46:48 | batch update finished 
[SYS] 2024/10/20 - 00:46:58 | batch update started 
[SYS] 2024/10/20 - 00:46:58 | batch update finished 
[SYS] 2024/10/20 - 00:47:08 | batch update started 
[SYS] 2024/10/20 - 00:47:08 | batch update finished 
[SYS] 2024/10/20 - 00:47:18 | batch update started 
[SYS] 2024/10/20 - 00:47:18 | batch update finished 
[SYS] 2024/10/20 - 00:47:27 | syncing options from database 
[SYS] 2024/10/20 - 00:47:27 | syncing channels from database 
[SYS] 2024/10/20 - 00:47:27 | channels synced from database 
[SYS] 2024/10/20 - 00:47:28 | batch update started 
[SYS] 2024/10/20 - 00:47:28 | batch update finished 
[SYS] 2024/10/20 - 01:26:08 | One API v0.6.6 started 
[SYS] 2024/10/20 - 01:26:08 | using MySQL as database 
[FATAL] 2024/10/20 - 01:26:08 | [dial tcp 172.18.0.4:3306: connect: connection refused] 
[SYS] 2024/10/20 - 01:26:09 | One API v0.6.6 started 
[SYS] 2024/10/20 - 01:26:09 | using MySQL as database 
[SYS] 2024/10/20 - 01:26:09 | database migration started 
[SYS] 2024/10/20 - 01:26:09 | database migrated 
[SYS] 2024/10/20 - 01:26:09 | REDIS_CONN_STRING not set, Redis is not enabled 
[SYS] 2024/10/20 - 01:26:09 | using theme default 
[SYS] 2024/10/20 - 01:26:09 | memory cache enabled 
[SYS] 2024/10/20 - 01:26:09 | sync frequency: 600 seconds 
[SYS] 2024/10/20 - 01:26:09 | channels synced from database 
[SYS] 2024/10/20 - 01:26:09 | batch update enabled with interval 10s 
[SYS] 2024/10/20 - 01:26:09 | initializing token encoders 
[SYS] 2024/10/20 - 01:26:09 | token encoders initialized 
[SYS] 2024/10/20 - 01:26:19 | batch update started 
[SYS] 2024/10/20 - 01:26:19 | batch update finished 
[SYS] 2024/10/20 - 01:26:29 | batch update started 
[SYS] 2024/10/20 - 01:26:29 | batch update finished 
[SYS] 2024/10/20 - 01:26:39 | batch update started 
[SYS] 2024/10/20 - 01:26:39 | batch update finished 
[SYS] 2024/10/20 - 01:26:49 | batch update started 
[SYS] 2024/10/20 - 01:26:49 | batch update finished 
[SYS] 2024/10/20 - 01:26:59 | batch update started 
[SYS] 2024/10/20 - 01:26:59 | batch update finished 
[SYS] 2024/10/20 - 01:27:09 | batch update started 
[SYS] 2024/10/20 - 01:27:09 | batch update finished 
[SYS] 2024/10/20 - 01:27:19 | batch update started 
[SYS] 2024/10/20 - 01:27:19 | batch update finished 
[SYS] 2024/10/20 - 01:27:29 | batch update started 
[SYS] 2024/10/20 - 01:27:29 | batch update finished 
[SYS] 2024/10/20 - 01:27:39 | batch update started 
[SYS] 2024/10/20 - 01:27:39 | batch update finished 
[SYS] 2024/10/20 - 01:27:49 | batch update started 
[SYS] 2024/10/20 - 01:27:49 | batch update finished 
[SYS] 2024/10/20 - 01:27:59 | batch update started 
[SYS] 2024/10/20 - 01:27:59 | batch update finished 
[SYS] 2024/10/20 - 01:28:09 | batch update started 
[SYS] 2024/10/20 - 01:28:09 | batch update finished 
[SYS] 2024/10/20 - 01:28:19 | batch update started 
[SYS] 2024/10/20 - 01:28:19 | batch update finished 
[SYS] 2024/10/20 - 01:28:29 | batch update started 
[SYS] 2024/10/20 - 01:28:29 | batch update finished 
[SYS] 2024/10/20 - 01:28:39 | batch update started 
[SYS] 2024/10/20 - 01:28:39 | batch update finished 
[SYS] 2024/10/20 - 01:28:49 | batch update started 
[SYS] 2024/10/20 - 01:28:49 | batch update finished 
[SYS] 2024/10/20 - 01:28:59 | batch update started 
[SYS] 2024/10/20 - 01:28:59 | batch update finished 
[SYS] 2024/10/20 - 01:29:09 | batch update started 
[SYS] 2024/10/20 - 01:29:09 | batch update finished 
[SYS] 2024/10/20 - 01:29:19 | batch update started 
[SYS] 2024/10/20 - 01:29:19 | batch update finished 
[SYS] 2024/10/20 - 01:29:29 | batch update started 
[SYS] 2024/10/20 - 01:29:29 | batch update finished 
[SYS] 2024/10/20 - 01:29:39 | batch update started 
[SYS] 2024/10/20 - 01:29:39 | batch update finished 
[SYS] 2024/10/20 - 01:29:49 | batch update started 
[SYS] 2024/10/20 - 01:29:49 | batch update finished 
[SYS] 2024/10/20 - 01:29:59 | batch update started 
[SYS] 2024/10/20 - 01:29:59 | batch update finished 
[SYS] 2024/10/20 - 01:30:09 | batch update started 
[SYS] 2024/10/20 - 01:30:09 | batch update finished 
[SYS] 2024/10/20 - 01:30:19 | batch update started 
[SYS] 2024/10/20 - 01:30:19 | batch update finished 
[SYS] 2024/10/20 - 01:30:29 | batch update started 
[SYS] 2024/10/20 - 01:30:29 | batch update finished 
[SYS] 2024/10/20 - 01:30:39 | batch update started 
[SYS] 2024/10/20 - 01:30:39 | batch update finished 
[SYS] 2024/10/20 - 01:30:49 | batch update started 
[SYS] 2024/10/20 - 01:30:49 | batch update finished 
[SYS] 2024/10/20 - 01:30:59 | batch update started 
[SYS] 2024/10/20 - 01:30:59 | batch update finished 
[SYS] 2024/10/20 - 01:31:09 | batch update started 
[SYS] 2024/10/20 - 01:31:09 | batch update finished 
[SYS] 2024/10/20 - 01:31:19 | batch update started 
[SYS] 2024/10/20 - 01:31:19 | batch update finished 
[SYS] 2024/10/20 - 01:31:29 | batch update started 
[SYS] 2024/10/20 - 01:31:29 | batch update finished 
[SYS] 2024/10/20 - 01:31:39 | batch update started 
[SYS] 2024/10/20 - 01:31:39 | batch update finished 
[SYS] 2024/10/20 - 01:31:49 | batch update started 
[SYS] 2024/10/20 - 01:31:49 | batch update finished 
[SYS] 2024/10/20 - 01:31:59 | batch update started 
[SYS] 2024/10/20 - 01:31:59 | batch update finished 
[SYS] 2024/10/20 - 01:32:09 | batch update started 
[SYS] 2024/10/20 - 01:32:09 | batch update finished 
[SYS] 2024/10/20 - 01:32:19 | batch update started 
[SYS] 2024/10/20 - 01:32:19 | batch update finished 
[SYS] 2024/10/20 - 01:32:29 | batch update started 
[SYS] 2024/10/20 - 01:32:29 | batch update finished 
[SYS] 2024/10/20 - 01:32:39 | batch update started 
[SYS] 2024/10/20 - 01:32:39 | batch update finished 
[SYS] 2024/10/20 - 01:32:49 | batch update started 
[SYS] 2024/10/20 - 01:32:49 | batch update finished 
[SYS] 2024/10/20 - 01:32:59 | batch update started 
[SYS] 2024/10/20 - 01:32:59 | batch update finished 
[SYS] 2024/10/20 - 01:33:09 | batch update started 
[SYS] 2024/10/20 - 01:33:09 | batch update finished 
[SYS] 2024/10/20 - 01:33:19 | batch update started 
[SYS] 2024/10/20 - 01:33:19 | batch update finished 
[SYS] 2024/10/20 - 01:33:29 | batch update started 
[SYS] 2024/10/20 - 01:33:29 | batch update finished 
[SYS] 2024/10/20 - 01:33:39 | batch update started 
[SYS] 2024/10/20 - 01:33:39 | batch update finished 
[SYS] 2024/10/20 - 01:33:49 | batch update started 
[SYS] 2024/10/20 - 01:33:49 | batch update finished 
[SYS] 2024/10/20 - 01:33:59 | batch update started 
[SYS] 2024/10/20 - 01:33:59 | batch update finished 
[SYS] 2024/10/20 - 01:34:09 | batch update started 
[SYS] 2024/10/20 - 01:34:09 | batch update finished 
[SYS] 2024/10/20 - 01:34:19 | batch update started 
[SYS] 2024/10/20 - 01:34:19 | batch update finished 
[SYS] 2024/10/20 - 01:34:29 | batch update started 
[SYS] 2024/10/20 - 01:34:29 | batch update finished 
[SYS] 2024/10/20 - 01:34:39 | batch update started 
[SYS] 2024/10/20 - 01:34:39 | batch update finished 
[SYS] 2024/10/20 - 01:34:49 | batch update started 
[SYS] 2024/10/20 - 01:34:49 | batch update finished 
[SYS] 2024/10/20 - 01:34:59 | batch update started 
[SYS] 2024/10/20 - 01:34:59 | batch update finished 
[SYS] 2024/10/20 - 01:35:09 | batch update started 
[SYS] 2024/10/20 - 01:35:09 | batch update finished 
[SYS] 2024/10/20 - 01:35:19 | batch update started 
[SYS] 2024/10/20 - 01:35:19 | batch update finished 
[SYS] 2024/10/20 - 01:35:29 | batch update started 
[SYS] 2024/10/20 - 01:35:29 | batch update finished 
[SYS] 2024/10/20 - 01:35:39 | batch update started 
[SYS] 2024/10/20 - 01:35:39 | batch update finished 
[SYS] 2024/10/20 - 01:35:49 | batch update started 
[SYS] 2024/10/20 - 01:35:49 | batch update finished 
[SYS] 2024/10/20 - 01:35:59 | batch update started 
[SYS] 2024/10/20 - 01:35:59 | batch update finished 
[SYS] 2024/10/20 - 01:36:09 | syncing channels from database 
[SYS] 2024/10/20 - 01:36:09 | syncing options from database 
[SYS] 2024/10/20 - 01:36:09 | channels synced from database 
[SYS] 2024/10/20 - 01:36:09 | batch update started 
[SYS] 2024/10/20 - 01:36:09 | batch update finished 
[SYS] 2024/10/20 - 01:36:19 | batch update started 
[SYS] 2024/10/20 - 01:36:19 | batch update finished 
[SYS] 2024/10/20 - 01:36:29 | batch update started 
[SYS] 2024/10/20 - 01:36:29 | batch update finished 
[SYS] 2024/10/20 - 01:36:39 | batch update started 
[SYS] 2024/10/20 - 01:36:39 | batch update finished 
[SYS] 2024/10/20 - 01:36:49 | batch update started 
[SYS] 2024/10/20 - 01:36:49 | batch update finished 
[SYS] 2024/10/20 - 01:36:59 | batch update started 
[SYS] 2024/10/20 - 01:36:59 | batch update finished 
[SYS] 2024/10/20 - 01:37:09 | batch update started 
[SYS] 2024/10/20 - 01:37:09 | batch update finished 
[SYS] 2024/10/20 - 01:37:19 | batch update started 
[SYS] 2024/10/20 - 01:37:19 | batch update finished 
[SYS] 2024/10/20 - 01:37:29 | batch update started 
[SYS] 2024/10/20 - 01:37:29 | batch update finished 
[SYS] 2024/10/20 - 01:37:39 | batch update started 
[SYS] 2024/10/20 - 01:37:39 | batch update finished 
[SYS] 2024/10/20 - 01:37:49 | batch update started 
[SYS] 2024/10/20 - 01:37:49 | batch update finished 
[SYS] 2024/10/20 - 01:37:59 | batch update started 
[SYS] 2024/10/20 - 01:37:59 | batch update finished 
[SYS] 2024/10/20 - 01:38:09 | batch update started 
[SYS] 2024/10/20 - 01:38:09 | batch update finished 
[SYS] 2024/10/20 - 01:38:19 | batch update started 
[SYS] 2024/10/20 - 01:38:19 | batch update finished 
[SYS] 2024/10/20 - 01:38:29 | batch update started 
[SYS] 2024/10/20 - 01:38:29 | batch update finished 
[SYS] 2024/10/20 - 01:38:39 | batch update started 
[SYS] 2024/10/20 - 01:38:39 | batch update finished 
[SYS] 2024/10/20 - 01:38:49 | batch update started 
[SYS] 2024/10/20 - 01:38:49 | batch update finished 
[SYS] 2024/10/20 - 01:38:59 | batch update started 
[SYS] 2024/10/20 - 01:38:59 | batch update finished 
[SYS] 2024/10/20 - 01:39:09 | batch update started 
[SYS] 2024/10/20 - 01:39:09 | batch update finished 
[SYS] 2024/10/20 - 01:39:19 | batch update started 
[SYS] 2024/10/20 - 01:39:19 | batch update finished 
[SYS] 2024/10/20 - 01:39:29 | batch update started 
[SYS] 2024/10/20 - 01:39:29 | batch update finished 
[SYS] 2024/10/20 - 01:39:39 | batch update started 
[SYS] 2024/10/20 - 01:39:39 | batch update finished 
[SYS] 2024/10/20 - 01:39:49 | batch update started 
[SYS] 2024/10/20 - 01:39:49 | batch update finished 
[SYS] 2024/10/20 - 01:39:59 | batch update started 
[SYS] 2024/10/20 - 01:39:59 | batch update finished 
[SYS] 2024/10/20 - 01:40:09 | batch update started 
[SYS] 2024/10/20 - 01:40:09 | batch update finished 
[SYS] 2024/10/20 - 01:40:19 | batch update started 
[SYS] 2024/10/20 - 01:40:19 | batch update finished 
[SYS] 2024/10/20 - 01:40:29 | batch update started 
[SYS] 2024/10/20 - 01:40:29 | batch update finished 
[SYS] 2024/10/20 - 01:40:39 | batch update started 
[SYS] 2024/10/20 - 01:40:39 | batch update finished 
[SYS] 2024/10/20 - 01:40:49 | batch update started 
[SYS] 2024/10/20 - 01:40:49 | batch update finished 
[SYS] 2024/10/20 - 01:40:59 | batch update started 
[SYS] 2024/10/20 - 01:40:59 | batch update finished 
[SYS] 2024/10/20 - 01:41:09 | batch update started 
[SYS] 2024/10/20 - 01:41:09 | batch update finished 
[SYS] 2024/10/20 - 01:41:19 | batch update started 
[SYS] 2024/10/20 - 01:41:19 | batch update finished 
[SYS] 2024/10/20 - 01:41:29 | batch update started 
[SYS] 2024/10/20 - 01:41:29 | batch update finished 
[SYS] 2024/10/20 - 01:41:39 | batch update started 
[SYS] 2024/10/20 - 01:41:39 | batch update finished 
[SYS] 2024/10/20 - 01:41:49 | batch update started 
[SYS] 2024/10/20 - 01:41:49 | batch update finished 
[SYS] 2024/10/20 - 01:41:59 | batch update started 
[SYS] 2024/10/20 - 01:41:59 | batch update finished 
[SYS] 2024/10/20 - 01:42:09 | batch update started 
[SYS] 2024/10/20 - 01:42:09 | batch update finished 
[SYS] 2024/10/20 - 01:42:19 | batch update started 
[SYS] 2024/10/20 - 01:42:19 | batch update finished 
[SYS] 2024/10/20 - 01:42:29 | batch update started 
[SYS] 2024/10/20 - 01:42:29 | batch update finished 
[SYS] 2024/10/20 - 01:42:39 | batch update started 
[SYS] 2024/10/20 - 01:42:39 | batch update finished 
[SYS] 2024/10/20 - 01:42:49 | batch update started 
[SYS] 2024/10/20 - 01:42:49 | batch update finished 
[SYS] 2024/10/20 - 01:42:59 | batch update started 
[SYS] 2024/10/20 - 01:42:59 | batch update finished 
[SYS] 2024/10/20 - 01:43:09 | batch update started 
[SYS] 2024/10/20 - 01:43:09 | batch update finished 
[SYS] 2024/10/20 - 01:43:19 | batch update started 
[SYS] 2024/10/20 - 01:43:19 | batch update finished 
[SYS] 2024/10/20 - 01:43:29 | batch update started 
[SYS] 2024/10/20 - 01:43:29 | batch update finished 
[SYS] 2024/10/20 - 01:43:39 | batch update started 
[SYS] 2024/10/20 - 01:43:39 | batch update finished 
[SYS] 2024/10/20 - 01:43:49 | batch update started 
[SYS] 2024/10/20 - 01:43:49 | batch update finished 
[SYS] 2024/10/20 - 01:43:59 | batch update started 
[SYS] 2024/10/20 - 01:43:59 | batch update finished 
[SYS] 2024/10/20 - 01:44:09 | batch update started 
[SYS] 2024/10/20 - 01:44:09 | batch update finished 
[SYS] 2024/10/20 - 01:44:19 | batch update started 
[SYS] 2024/10/20 - 01:44:19 | batch update finished 
[SYS] 2024/10/20 - 01:44:29 | batch update started 
[SYS] 2024/10/20 - 01:44:29 | batch update finished 
[SYS] 2024/10/20 - 01:44:39 | batch update started 
[SYS] 2024/10/20 - 01:44:39 | batch update finished 
[SYS] 2024/10/20 - 01:44:49 | batch update started 
[SYS] 2024/10/20 - 01:44:49 | batch update finished 
[SYS] 2024/10/20 - 01:44:59 | batch update started 
[SYS] 2024/10/20 - 01:44:59 | batch update finished 
[SYS] 2024/10/20 - 01:45:09 | batch update started 
[SYS] 2024/10/20 - 01:45:09 | batch update finished 
[SYS] 2024/10/20 - 01:45:19 | batch update started 
[SYS] 2024/10/20 - 01:45:19 | batch update finished 
[SYS] 2024/10/20 - 01:45:29 | batch update started 
[SYS] 2024/10/20 - 01:45:29 | batch update finished 
[SYS] 2024/10/20 - 01:45:39 | batch update started 
[SYS] 2024/10/20 - 01:45:39 | batch update finished 
[SYS] 2024/10/20 - 01:45:49 | batch update started 
[SYS] 2024/10/20 - 01:45:49 | batch update finished 
[SYS] 2024/10/20 - 01:45:59 | batch update started 
[SYS] 2024/10/20 - 01:45:59 | batch update finished 
[SYS] 2024/10/20 - 01:46:09 | syncing options from database 
[SYS] 2024/10/20 - 01:46:09 | syncing channels from database 
[SYS] 2024/10/20 - 01:46:09 | channels synced from database 
[SYS] 2024/10/20 - 01:46:09 | batch update started 
[SYS] 2024/10/20 - 01:46:09 | batch update finished 
[SYS] 2024/10/20 - 01:46:19 | batch update started 
[SYS] 2024/10/20 - 01:46:19 | batch update finished 
[SYS] 2024/10/20 - 01:46:29 | batch update started 
[SYS] 2024/10/20 - 01:46:29 | batch update finished 
[SYS] 2024/10/20 - 01:46:39 | batch update started 
[SYS] 2024/10/20 - 01:46:39 | batch update finished 
[SYS] 2024/10/20 - 01:46:49 | batch update started 
[SYS] 2024/10/20 - 01:46:49 | batch update finished 
[SYS] 2024/10/20 - 01:46:59 | batch update started 
[SYS] 2024/10/20 - 01:46:59 | batch update finished 
[SYS] 2024/10/20 - 01:47:09 | batch update started 
[SYS] 2024/10/20 - 01:47:09 | batch update finished 
[SYS] 2024/10/20 - 01:47:19 | batch update started 
[SYS] 2024/10/20 - 01:47:19 | batch update finished 
[SYS] 2024/10/20 - 01:47:29 | batch update started 
[SYS] 2024/10/20 - 01:47:29 | batch update finished 
[SYS] 2024/10/20 - 01:47:39 | batch update started 
[SYS] 2024/10/20 - 01:47:39 | batch update finished 
[SYS] 2024/10/20 - 01:47:49 | batch update started 
[SYS] 2024/10/20 - 01:47:49 | batch update finished 
[SYS] 2024/10/20 - 01:47:59 | batch update started 
[SYS] 2024/10/20 - 01:47:59 | batch update finished 
[SYS] 2024/10/20 - 01:48:09 | batch update started 
[SYS] 2024/10/20 - 01:48:09 | batch update finished 
[SYS] 2024/10/20 - 01:48:19 | batch update started 
[SYS] 2024/10/20 - 01:48:19 | batch update finished 
[SYS] 2024/10/20 - 01:48:29 | batch update started 
[SYS] 2024/10/20 - 01:48:29 | batch update finished 
[SYS] 2024/10/20 - 01:48:39 | batch update started 
[SYS] 2024/10/20 - 01:48:39 | batch update finished 
[SYS] 2024/10/20 - 01:48:49 | batch update started 
[SYS] 2024/10/20 - 01:48:49 | batch update finished 
[SYS] 2024/10/20 - 01:48:59 | batch update started 
[SYS] 2024/10/20 - 01:48:59 | batch update finished 
[SYS] 2024/10/20 - 01:49:09 | batch update started 
[SYS] 2024/10/20 - 01:49:09 | batch update finished 
[SYS] 2024/10/20 - 01:49:19 | batch update started 
[SYS] 2024/10/20 - 01:49:19 | batch update finished 
[SYS] 2024/10/20 - 01:49:29 | batch update started 
[SYS] 2024/10/20 - 01:49:29 | batch update finished 
[SYS] 2024/10/20 - 01:49:39 | batch update started 
[SYS] 2024/10/20 - 01:49:39 | batch update finished 
[SYS] 2024/10/20 - 01:49:49 | batch update started 
[SYS] 2024/10/20 - 01:49:49 | batch update finished 
[SYS] 2024/10/20 - 01:49:59 | batch update started 
[SYS] 2024/10/20 - 01:49:59 | batch update finished 
[SYS] 2024/10/20 - 01:50:09 | batch update started 
[SYS] 2024/10/20 - 01:50:09 | batch update finished 
[SYS] 2024/10/20 - 01:50:19 | batch update started 
[SYS] 2024/10/20 - 01:50:19 | batch update finished 
[SYS] 2024/10/20 - 01:50:29 | batch update started 
[SYS] 2024/10/20 - 01:50:29 | batch update finished 
[SYS] 2024/10/20 - 01:50:39 | batch update started 
[SYS] 2024/10/20 - 01:50:39 | batch update finished 
[SYS] 2024/10/20 - 01:50:49 | batch update started 
[SYS] 2024/10/20 - 01:50:49 | batch update finished 
[SYS] 2024/10/20 - 01:51:00 | batch update started 
[SYS] 2024/10/20 - 01:51:00 | batch update finished 
[SYS] 2024/10/20 - 01:51:10 | batch update started 
[SYS] 2024/10/20 - 01:51:10 | batch update finished 
[SYS] 2024/10/20 - 01:51:20 | batch update started 
[SYS] 2024/10/20 - 01:51:20 | batch update finished 
[SYS] 2024/10/20 - 01:51:30 | batch update started 
[SYS] 2024/10/20 - 01:51:30 | batch update finished 
[SYS] 2024/10/20 - 01:51:40 | batch update started 
[SYS] 2024/10/20 - 01:51:40 | batch update finished 
[SYS] 2024/10/20 - 01:51:50 | batch update started 
[SYS] 2024/10/20 - 01:51:50 | batch update finished 
[SYS] 2024/10/20 - 01:52:00 | batch update started 
[SYS] 2024/10/20 - 01:52:00 | batch update finished 
[SYS] 2024/10/20 - 01:52:10 | batch update started 
[SYS] 2024/10/20 - 01:52:10 | batch update finished 
[SYS] 2024/10/20 - 01:52:20 | batch update started 
[SYS] 2024/10/20 - 01:52:20 | batch update finished 
[SYS] 2024/10/20 - 01:52:30 | batch update started 
[SYS] 2024/10/20 - 01:52:30 | batch update finished 
[SYS] 2024/10/20 - 01:52:40 | batch update started 
[SYS] 2024/10/20 - 01:52:40 | batch update finished 
[SYS] 2024/10/20 - 01:52:50 | batch update started 
[SYS] 2024/10/20 - 01:52:50 | batch update finished 
[SYS] 2024/10/20 - 01:53:00 | batch update started 
[SYS] 2024/10/20 - 01:53:00 | batch update finished 
[SYS] 2024/10/20 - 01:53:10 | batch update started 
[SYS] 2024/10/20 - 01:53:10 | batch update finished 
[SYS] 2024/10/20 - 01:53:20 | batch update started 
[SYS] 2024/10/20 - 01:53:20 | batch update finished 
[SYS] 2024/10/20 - 01:53:30 | batch update started 
[SYS] 2024/10/20 - 01:53:30 | batch update finished 
